sample_id,project_name,package_name,project_path,apk_path,apk_sha256,fix_category,label_source,label_confidence,label_review_status,template_id,variant_id,ground_truth_rule,inserted_indicators,inserted_locations,primary_issue_count,build_status
controlled-00172,exposed_api_key_0011,com.mobilesec.controlled.exposed_api_key0011,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0011,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0011.apk,4d47d131c66b873f220590982352506c29d7b848bec78f0cce256a68e8d26fd0,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00173,exposed_api_key_0012,com.mobilesec.controlled.exposed_api_key0012,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0012,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0012.apk,4292ea8b2c47436727cefbbde33b40c3f7c8ee0ed03950fd98470034c691be76,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00174,exposed_api_key_0013,com.mobilesec.controlled.exposed_api_key0013,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0013,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0013.apk,af6a38702ee39f8b7abb0bc0148632a3aecefb7370d1b4771c5e06d846033254,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00175,exposed_api_key_0014,com.mobilesec.controlled.exposed_api_key0014,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0014,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0014.apk,c281da9e80718541fbc01fa48ce72e850e71fcf06406d72cb97b57b6092888ce,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00176,exposed_api_key_0015,com.mobilesec.controlled.exposed_api_key0015,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0015,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0015.apk,6c887a37f3c09b2c8b392404bab0f5b95d533b6b2c67aa17736dfe8982613a40,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00177,exposed_api_key_0016,com.mobilesec.controlled.exposed_api_key0016,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0016,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0016.apk,899420ebfebef8fe147c24cf5ce356285ed0e2efdf50e58b64708b0c0de4a8c9,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00178,exposed_api_key_0017,com.mobilesec.controlled.exposed_api_key0017,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0017,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0017.apk,0a62a9cd993c8fd999b021ff667ebc4604c3a4e2fdced114bbaa71594b660fef,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00179,exposed_api_key_0018,com.mobilesec.controlled.exposed_api_key0018,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0018,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0018.apk,3b57a19b7cb06bcd3826d694d6040df026448ce0626fedbd6f734b524aa79bd3,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00180,exposed_api_key_0019,com.mobilesec.controlled.exposed_api_key0019,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0019,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0019.apk,a4236f5b2ee66bb8ce0d214dbda9c8dff2141d2ffbb280efd68bd0d91665a03e,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00181,exposed_api_key_0020,com.mobilesec.controlled.exposed_api_key0020,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0020,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0020.apk,1eeb3ddb04d197b76e53259bdccc7c2088d92c7ac7a476a8a101647f9863b2f6,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00182,exposed_api_key_0021,com.mobilesec.controlled.exposed_api_key0021,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0021,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0021.apk,68a5ab9834f5f337fc7e1014b039e60670d127dd0d8daab91dbf067613a1a10f,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00183,exposed_api_key_0022,com.mobilesec.controlled.exposed_api_key0022,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0022,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0022.apk,1b1c9736a9901e6b2671ac8322cdc0539c5a64b8f88c6817d2828d655af608cb,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00184,exposed_api_key_0023,com.mobilesec.controlled.exposed_api_key0023,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0023,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0023.apk,2ed576a25734a9813cdc6769518ba48570543682e573dc0e4da323539b021e65,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00185,exposed_api_key_0024,com.mobilesec.controlled.exposed_api_key0024,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0024,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0024.apk,4fd6ace7a82687f5aef6b0e606fb9aeb3a75a8159872d39831a5458bca0364d9,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00186,exposed_api_key_0025,com.mobilesec.controlled.exposed_api_key0025,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0025,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0025.apk,3f4de67862d3a396a2ffdda2c7fd8ccd78642a18c2145451de8dbd69dbc6066f,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00187,exposed_api_key_0026,com.mobilesec.controlled.exposed_api_key0026,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0026,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0026.apk,cbc9cb877d11c46b721ebdd1d03ec6ec53053d52342ceb3c8e8b31cf416e2c9b,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00188,exposed_api_key_0027,com.mobilesec.controlled.exposed_api_key0027,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0027,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0027.apk,c6f03ddf3b26742c37d42edb79152fad011468e011342b3a978b2631c780a93f,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00189,exposed_api_key_0028,com.mobilesec.controlled.exposed_api_key0028,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0028,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0028.apk,cadd8416dc7a2c93583c65add14dc1e3d8821a7849e7731fabc7b8296d44b1ba,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00190,exposed_api_key_0029,com.mobilesec.controlled.exposed_api_key0029,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0029,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0029.apk,a8e3c0df579a76341a6ea08899fbd9dd1526b5d837aedfda92d89a9063e8126e,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00191,exposed_api_key_0030,com.mobilesec.controlled.exposed_api_key0030,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0030,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0030.apk,5def6a50467a3188342ae6db63d30ba4b0646d9b0664b019b72c26a2f35e7645,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00192,exposed_api_key_0031,com.mobilesec.controlled.exposed_api_key0031,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0031,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0031.apk,fa232373b6469fed899d0633f7102fc74b0779acce4222730b1345a8ed78ac72,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00193,exposed_api_key_0032,com.mobilesec.controlled.exposed_api_key0032,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0032,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0032.apk,b8ac03d0d10b1a5a95eb5883ec68600e22089dc7157b832bef16f1b3731cb9ce,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00194,exposed_api_key_0033,com.mobilesec.controlled.exposed_api_key0033,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0033,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0033.apk,007bfd93dff7a9b2531a77ff96fab9a6affc5b1bb55b736e1f72c724baa89393,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00195,exposed_api_key_0034,com.mobilesec.controlled.exposed_api_key0034,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0034,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0034.apk,a330b5ccfad92ec6f5932f5dfc0bacd276dcd0a3697f0b6d1d68afb6f53862fa,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00196,exposed_api_key_0035,com.mobilesec.controlled.exposed_api_key0035,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0035,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0035.apk,b82add7fabe8d6cc990678c5aa784cd8f88fd9228dbcbb89d75320097a738a55,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00197,exposed_api_key_0036,com.mobilesec.controlled.exposed_api_key0036,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0036,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0036.apk,e3570d043d87e6f0f1a218e5fd6c733902386c2622056e65adda6be3048f380e,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,google_api_key,Intentional hardcoded API key patterns.,"[""AIza Google API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00198,exposed_api_key_0037,com.mobilesec.controlled.exposed_api_key0037,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0037,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0037.apk,b19d9ad9d176e91b36e68316dea465a51a01890cbe3e8de0c595ffc8256b7c5a,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,aws_access_key,Intentional hardcoded API key patterns.,"[""AKIA AWS access key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00199,exposed_api_key_0038,com.mobilesec.controlled.exposed_api_key0038,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0038,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0038.apk,9d6f463d5ff826ffd455fa5df0caec0f8a5f163f8c6f2fa3ddb2c1012d1caee6,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,stripe_secret_key,Intentional hardcoded API key patterns.,"[""Stripe sk_live secret key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00200,exposed_api_key_0039,com.mobilesec.controlled.exposed_api_key0039,/tmp/controlled_apktool_dataset_v2/projects/exposed_api_key_0039,/tmp/controlled_apktool_dataset_v2/apks/exposed_api_key_0039.apk,89a934697a0b7c2f9b26cedbb4721c03349f4fb1149fb99954a0855a0f20c2bc,FIX_EXPOSED_API_KEY,controlled_apktool_template,1.0,accepted,exposed_api_key,firebase_key,Intentional hardcoded API key patterns.,"[""Firebase API key""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00201,hardcoded_password_0000,com.mobilesec.controlled.hardcoded_password0000,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0000,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0000.apk,8071f1d12a47c2949c9fb903d456018c778d37286ec156dc84adb2a0fda33c45,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,literal_password_assignment,Intentional hardcoded password patterns.,"[""hardcoded password assignment""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00202,hardcoded_password_0001,com.mobilesec.controlled.hardcoded_password0001,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0001,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0001.apk,4f84d5d6efa7cf09837d7b4df6c0cfb0a729c3cc0ccf075a9f946af4b867503c,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,basic_auth_credentials,Intentional hardcoded password patterns.,"[""basic auth credentials""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00203,hardcoded_password_0002,com.mobilesec.controlled.hardcoded_password0002,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0002,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0002.apk,5a08d2f17530e5e127cb9fcf73d941fe5396480a2386b50875168a47d53d675f,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,database_url_password,Intentional hardcoded password patterns.,"[""database URL password""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00204,hardcoded_password_0003,com.mobilesec.controlled.hardcoded_password0003,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0003,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0003.apk,1d788382e6337df2847e7d334c6c77f94a534648395388c5170ae217e42b70c5,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,default_admin_credentials,Intentional hardcoded password patterns.,"[""default admin credentials""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00205,hardcoded_password_0004,com.mobilesec.controlled.hardcoded_password0004,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0004,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0004.apk,c280d030b3cfded290750f79029379d4013678d47a4d95d0bcf2fb13d272e07c,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,literal_password_assignment,Intentional hardcoded password patterns.,"[""hardcoded password assignment""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00206,hardcoded_password_0005,com.mobilesec.controlled.hardcoded_password0005,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0005,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0005.apk,1199b9c041d0e505f2bed0cc5bc7943a40409da18a51a33cfe68a02c72e0bfd8,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,basic_auth_credentials,Intentional hardcoded password patterns.,"[""basic auth credentials""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00207,hardcoded_password_0006,com.mobilesec.controlled.hardcoded_password0006,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0006,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0006.apk,5405744f77cf232a026720c7c337ab115c66c9eacfd5b51095f75d3e0624db7a,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,database_url_password,Intentional hardcoded password patterns.,"[""database URL password""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00208,hardcoded_password_0007,com.mobilesec.controlled.hardcoded_password0007,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0007,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0007.apk,c9db9cb6a9805222d8f7b2a434c575625f78849fbea3bb1c01ba49785d8fb532,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,default_admin_credentials,Intentional hardcoded password patterns.,"[""default admin credentials""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00209,hardcoded_password_0008,com.mobilesec.controlled.hardcoded_password0008,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0008,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0008.apk,c867585022947f9079a77a7997a8e3f5cb66d18eaa2143d5d2338a11c2674776,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,literal_password_assignment,Intentional hardcoded password patterns.,"[""hardcoded password assignment""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00210,hardcoded_password_0009,com.mobilesec.controlled.hardcoded_password0009,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0009,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0009.apk,1e30dedd19c3c4008014436aea48146f607fb0e2cd54480bca35ff16afb48385,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,basic_auth_credentials,Intentional hardcoded password patterns.,"[""basic auth credentials""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00211,hardcoded_password_0010,com.mobilesec.controlled.hardcoded_password0010,/tmp/controlled_apktool_dataset_v2/projects/hardcoded_password_0010,/tmp/controlled_apktool_dataset_v2/apks/hardcoded_password_0010.apk,bc4da746bda663ac31f0ebefc0cc936b5c41e4a1fa8dfa85dfeebfa616916949,FIX_HARDCODED_PASSWORD,controlled_apktool_template,1.0,accepted,hardcoded_password,database_url_password,Intentional hardcoded password patterns.,"[""database URL password""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
